path	bytes	mtime_epoch	sha256	disposition	rationale
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/anthropic.md	11635	1785656828	bb6ae26daa4678ce225384bbf1a73e549568be1993759ed2e7287740c86408f7	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/coverage-report.md	30789	1785656828	c70d6d36c2dc745dfc370653af14946b59e9284f418c3f8b27690cf7f7569b6f	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/enumerate.sh	3668	1785656828	e1b7f1e96e808363e9b728ba95bfc1b2f3aa37d20d40e500fd3784b4e9b01017	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/openai.md	8879	1785656828	bc04bcf0f9d2ca61e1260253fab7174120113cb51621a84cc82217347ebe7a76	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/sitemap-anthropic.txt	14807	1785656828	3310d3d83f892f6f1def52cad366ac19f62ed8a7dd2cd14c520fd3ec6dcdd06a	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/sitemap-docs-and-arxiv.txt	9437	1785656828	df4f1a382357ad3527a42f405c5abd514faedc33e39ae73b8e55d98f4e7ad0ee	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/sitemap-openai-build-relevant.txt	8889	1785656828	2050a5012de11d532ffb5286e8e446fdbd8ee362c3817af21769375e7469c798	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/sitemap-openai.sampled-phaseA.txt	12418	1785656828	a8d545733a9c7514237ed3bbfb09220c17b4b956d9a7701e445ac1d62aead23f	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/publication-index/sitemap-openai.txt	72942	1785656828	401e6f0d90bade4d5767672a3682076f36e5d74ef4375732c3a2967743ab4ca4	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/skills/README.md	574	1785656828	fd34408baf61252ba4e754815538ccaa407abb8dd61e967c021c1d299fa4bbc3	keep	retained pending or after audit
.scratch/research/corpus/census-data/frontier-ai-components/skills/samples.md	6795	1785656828	5a17c08e4f0fcb4230e521391611f72dea664a62f339482b32ca2ec90702ce50	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/SUMMARY.md	6622	1785656828	107a2380b288dd7f7adfb736c986d4395753b438dbb55aafde691a6892a61a19	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/aggregate.sh	1136	1785656828	497554c552e4ab7b437358baf0d7a18918f458c219356512005f4f287a94c3da	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/census.sh	4622	1785656828	f3c498486d9a33a2c57976d2b94f41206396b2386e8fad168a1e400a5bb3f36f	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/census_canon.sh	4646	1785656828	01e13b0045042e97a3f05751ddacf20e0aa7d360525b42a7008b8e29df5dbc7f	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/pool.json	332506	1785656828	d0c5deb1f81d6b7740146af002879860f1d13d5553abf839dba0b7d1addee873	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-agent-framework.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/kw-agent-framework.json	16008	1785656828	65c4decb464bc82419487aaa86b8235b724ccf7a6d71bd01f8f78dc27fa70397	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-ai-coding-assistant.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/kw-ai-coding-assistant.json	16479	1785656828	766e11d5872f1778ae6db3f2308d662372c495940c10ec4af7918d028a6cbe40	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-ai-developer.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/kw-ai-developer.json	1725	1785656828	26366db3028f5789696e8068e715a789e8ce56587916a8ca4e806c1b2a0a7a99	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-claude-code.json	31268	1785656828	1f918f87d7342bd8f876f481aa11b890f361465a0d79fb47cdfb54ad443793bb	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-cli-agent.json	20122	1785656828	704488cd4fa5ab462b27220907f66cb7d08aeefee043e3aa0d9288b5ca9d29b1	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-coding-agent.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/kw-coding-agent.json	14652	1785656828	0f6a1ee7c15736e8fa11cf32949e816df65cf322baf07a1399788ff0afc66be0	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-pair-programmer.json	21592	1785656828	9b2b9434bf5edc449830258fa71fc5fb7d4af16bd2e51faf7739cee753cf7c6e	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/kw-sw-engineer.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/kw-sw-engineer.json	9942	1785656828	eb256bbe35c85075fd344d441e278854a8130eaace94d85c240bbc6b93761318	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-agent-framework.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-agent-framework.json	26669	1785656828	662784d76e4cf64e4c48dd58e585ee010463d839e075075236298604ac88e204	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-agent.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-agent.json	15744	1785656828	5c6800a413427943e3b6976f661a06db353fc4da7277feebdfe2d22f3254012c	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-agents.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-agents.json	16129	1785656828	bd2f9ebf02c635cedfb6806cec84b786fb3f02c09bd3a34adbd170d5a2df7899	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-coding.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-ai-coding.json	28579	1785656828	3127d3908ad8a69712dbd033799e86a2f5fcb227fd4ff1dfa35acdc35b5068c7	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-autonomous.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-autonomous.json	15725	1785656828	18d208c53aa2c3c90828daf3e515c46767669095ff486630d0e01e8e522c11a8	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-codegen.json	23257	1785656828	131b543bbf8c7e09ba2d37e7b4d6b8fda4150b705fd35a12891500c438613798	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-coding-agent.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-coding-agent.json	27073	1785656828	6e99671751f7ef33546fdbb9de3a33a2b2786b429a11a029087b6335c77c21b2	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-llm-agent.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-llm-agent.json	14803	1785656828	1a4a330005d12e0d577dc1f69add1cac7f97e888913a1749c2c9dafad932a0df	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-llmops.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-llmops.json	16511	1785656828	97f946ab0c212a74e430db13eed07f5f86b93219bf1f4697dee2ab0cf589018b	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/raw/topic-mcp.err	0	1785656828	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	archive	empty collector sidecar; no evidentiary content
.scratch/research/corpus/census-data/harness-census/raw/topic-mcp.json	16353	1785656828	72464d4b77eacfd617e032712a06c35fb1afb3c4443798e56e6d5b8bd963a691	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/results.tsv	35476	1785656828	08befd375df10ec5891a26059314209703849e451564d25ffd3ff7801634a441	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/results_canon.tsv	4121	1785656828	97ffd6c9da86faba73a85633a7581a2900f08552199608348cc0550d489e4406	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/results_dedup.tsv	22251	1785656828	c2cb19baab8a96e41beed99860ce3f3cbae5e45d9b176a3d54d65688de82cbc8	keep	retained pending or after audit
.scratch/research/corpus/census-data/harness-census/stats.json	3418	1785656828	df7d2501d39e03fd00da9d3bc43a9eaf5abd16ab114a889e189bd165cee80710	keep	retained pending or after audit
.scratch/research/corpus/census-data/issue-vs-pr-norm/report.md	3660	1785656828	8d06d28d18a55d7484d15da0b9f5789efc35df16d60b1fa7af7fbc49ae6c2f5f	keep	retained pending or after audit
.scratch/research/corpus/census-data/multi-agent-orchestration/raw-findings-2026-07-02.md	4710	1785656828	e696d36153494d2205c1d8e524625fe05a2ce9388e7fe61266559faf6d0a0820	keep	retained pending or after audit
.scratch/research/corpus/census-data/planning-output-census/census.py	11161	1785656828	a5933eb585f73f8727d69ad3095aff1db25451da353266e086c79175e0767ddc	keep	retained pending or after audit
.scratch/research/corpus/census-data/planning-output-census/detect.jq	853	1785656828	bb1ff4f212ba9f4c12a0de98ab02d0179e5cdc7835959ee73fb5159f3e010947	keep	retained pending or after audit
.scratch/research/corpus/census-data/planning-output-census/raw-tsv.txt	29892	1785656828	94b11cdf8ef5f5f61035e3d714a7fe2345a39fc3730f78c81baa1395a516ed7c	keep	retained pending or after audit
.scratch/research/corpus/census-data/planning-output-census/sample.json	25035	1785656828	0c3903513b0b97d6894e8543c60306a7a58c79db88d7538c64ac44c79782a7d2	keep	retained pending or after audit
.scratch/research/corpus/census-data/provenance/__pycache__/provenance.cpython-39.pyc	4801	1785656828	d1807acbba6baad35a40b5d2e694800f8fee7ba74efbeac1231b5b0ccb22a243	archive	generated Python bytecode; not evidence
.scratch/research/corpus/census-data/provenance/provenance.py	5152	1785656828	3e3336e6f966e60240d7c73511b26a8fd7f22c41be6d6a1c499edd488b325317	keep	retained pending or after audit
.scratch/research/corpus/census-data/provenance/snapshot-manifest.json	15976	1785656828	f9df9fbd2f0618e9f8543e81a63a2d936cd9ab1e945a497f87738ac05ef43754	keep	retained pending or after audit
.scratch/research/corpus/facts-2026-08-matrix.md	13639	1785657856	b5a9fbfa6d6a21a0ef110d9513b1eb0b71cd18a3af0efcc4d3124a7fbda59d2f	keep	retained pending or after audit
.scratch/research/corpus/lifecycle.md	5210	1785656828	70c15fe0a0266139c3193c7f4b735fd7ee34e5ece2811d8e3ba3e66b1d099a8f	merge	original preserved as legacy/judgments/gingoa-lifecycle.md; neutral navigation crosswalk replaces it
.scratch/research/corpus/three-tier-ledger.md	15526	1785656828	34942f00904b1979c0fcbc9e97d50841e847985b6923ec57f06b5da77e560a10	archive	project decision ledger moved to legacy/judgments/three-tier-ledger.md; not active general evidence
